Frame,Angle
197,"{'Flexão_Cab': 127.34578859304563, 'Flexão_Tro': 149.52493179738676, 'Rotação_Tro': 2.130187862010463}"
198,"{'Flexão_Cab': 128.10569605041118, 'Flexão_Tro': 147.2054502221844, 'Rotação_Tro': 1.7682352815941642}"
199,"{'Flexão_Cab': 129.04106950257483, 'Flexão_Tro': 150.3325500761611, 'Rotação_Tro': 1.9236517291717483}"
200,"{'Flexão_Cab': 127.05290641147923, 'Flexão_Tro': 142.9487427222761, 'Rotação_Tro': 2.03449708282568}"
201,"{'Flexão_Cab': 126.91995980072366, 'Flexão_Tro': 142.08858586917813, 'Rotação_Tro': 2.4164597522303435}"
202,"{'Flexão_Cab': 124.82517439087653, 'Flexão_Tro': 141.99416930589746, 'Rotação_Tro': 2.5141216489259324}"
203,"{'Flexão_Cab': 123.71325228638958, 'Flexão_Tro': 141.64891023000177, 'Rotação_Tro': 2.5206280434212256}"
204,"{'Flexão_Cab': 121.9617316359448, 'Flexão_Tro': 139.79066310593691, 'Rotação_Tro': 1.9576265579356527}"
205,"{'Flexão_Cab': 120.51332968778408, 'Flexão_Tro': 146.45429292023093, 'Rotação_Tro': 1.9431449624320192}"
206,"{'Flexão_Cab': 117.93214533464786, 'Flexão_Tro': 142.13861087813854, 'Rotação_Tro': 2.2048501874312514}"
207,"{'Flexão_Cab': 113.40993954190259, 'Flexão_Tro': 144.96891107722368, 'Rotação_Tro': 1.8435390170182242}"
208,"{'Flexão_Cab': 109.64666018565852, 'Flexão_Tro': 144.31852885006643, 'Rotação_Tro': 2.1084969101031383}"
209,"{'Flexão_Cab': 108.35978611842401, 'Flexão_Tro': 144.44042078241057, 'Rotação_Tro': 2.0700757176381295}"
210,"{'Flexão_Cab': 108.12912515646087, 'Flexão_Tro': 147.49512401552124, 'Rotação_Tro': 2.678847047936985}"
211,"{'Flexão_Cab': 108.37021256901035, 'Flexão_Tro': 147.4230635596973, 'Rotação_Tro': 2.5326066360465767}"
