Frame,Angle
378,"{'Flexão_Cab': 64.24329953559354, 'Flexão_Tro': 164.5429137382455, 'Rotação_Tro': 8.859076849589732}"
380,"{'Flexão_Cab': 62.072013073798715, 'Flexão_Tro': 162.27959061217882, 'Rotação_Tro': 9.125145159091447}"
382,"{'Flexão_Cab': 65.36085014938614, 'Flexão_Tro': 163.67471806659228, 'Rotação_Tro': 9.991373696410598}"
384,"{'Flexão_Cab': 62.65554258292239, 'Flexão_Tro': 164.19922760138093, 'Rotação_Tro': 12.109500166867525}"
386,"{'Flexão_Cab': 61.04894810892095, 'Flexão_Tro': 162.75073632331825, 'Rotação_Tro': 11.344454502818676}"
388,"{'Flexão_Cab': 65.03164833274025, 'Flexão_Tro': 167.31808147505095, 'Rotação_Tro': 9.140015444079005}"
390,"{'Flexão_Cab': 65.73681285293327, 'Flexão_Tro': 168.56634946552413, 'Rotação_Tro': 10.902517751189949}"
392,"{'Flexão_Cab': 63.01657829390578, 'Flexão_Tro': 165.64433463241417, 'Rotação_Tro': 9.790862662791405}"
394,"{'Flexão_Cab': 65.66066381907369, 'Flexão_Tro': 166.20404201857144, 'Rotação_Tro': 11.244775151935475}"
396,"{'Flexão_Cab': 64.34198260964484, 'Flexão_Tro': 165.15195014254058, 'Rotação_Tro': 10.882597974395397}"
398,"{'Flexão_Cab': 63.06913338897208, 'Flexão_Tro': 165.21739426282514, 'Rotação_Tro': 11.076049338562585}"
400,"{'Flexão_Cab': 66.50540468523772, 'Flexão_Tro': 168.97397517443835, 'Rotação_Tro': 9.131313473016537}"
402,"{'Flexão_Cab': 63.79208116915311, 'Flexão_Tro': 166.11130103261104, 'Rotação_Tro': 7.077424590720332}"
404,"{'Flexão_Cab': 68.07716638760144, 'Flexão_Tro': 168.37384447928176, 'Rotação_Tro': 9.82393852638243}"
406,"{'Flexão_Cab': 63.61541803759839, 'Flexão_Tro': 167.40118997385088, 'Rotação_Tro': 10.1778112667001}"
408,"{'Flexão_Cab': 63.227792262546956, 'Flexão_Tro': 168.00202518722978, 'Rotação_Tro': 8.156283267240166}"
410,"{'Flexão_Cab': 65.0652056284626, 'Flexão_Tro': 165.74366214723904, 'Rotação_Tro': 11.425137236076512}"
412,"{'Flexão_Cab': 65.58858511571256, 'Flexão_Tro': 167.47437175656216, 'Rotação_Tro': 9.554342877815557}"
414,"{'Flexão_Cab': 63.16738616674421, 'Flexão_Tro': 164.3146095459859, 'Rotação_Tro': 10.666641503691766}"
416,"{'Flexão_Cab': 60.51469610574385, 'Flexão_Tro': 160.15169508524306, 'Rotação_Tro': 9.732286807634742}"
418,"{'Flexão_Cab': 63.62511181383982, 'Flexão_Tro': 163.970274087415, 'Rotação_Tro': 9.071303486599794}"
420,"{'Flexão_Cab': 56.10674891842639, 'Flexão_Tro': 157.3718198304236, 'Rotação_Tro': 7.452758699870455}"
422,"{'Flexão_Cab': 61.35426186634531, 'Flexão_Tro': 162.59848991519343, 'Rotação_Tro': 10.342343674088143}"
424,"{'Flexão_Cab': 65.44343719557988, 'Flexão_Tro': 165.22528516965082, 'Rotação_Tro': 7.696789314871364}"
426,"{'Flexão_Cab': 62.59016910085616, 'Flexão_Tro': 164.55799086434916, 'Rotação_Tro': 7.6292130037154156}"
